t,man_mode,MV,MVP,MVI,MVD,MVFF,MVMan,DV,SP,PV
2.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.527356267900313469e+01,-2.735149487663107726e-01,-4.773023682393344160e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.633999999999999986e+01
2.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.421537297479359552e+01,7.846577851376963508e-01,-3.075993129188139553e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.657000000000000028e+01
2.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.337611907145500822e+01,1.623905324249448778e+00,-2.439570445710725091e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.682999999999999829e+01
2.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.242739726768094499e+01,2.572630309921110303e+00,-2.757760205515979231e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.717999999999999972e+01
2.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.115027176260046815e+01,3.849765361018117726e+00,-3.712361858571347169e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.757000000000000028e+01
2.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.972718905693936620e+01,5.272852309471420362e+00,-4.136641078660443593e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.798999999999999844e+01
2.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.819463845084281672e+01,6.805406097619728811e+00,-4.454846254596533679e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.830999999999999872e+01
3.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.702698084619781582e+01,7.973053095677327562e+00,-3.394187514336784053e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.862999999999999901e+01
3.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.585932324155280071e+01,9.140710700168186875e+00,-3.394172098833279005e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.896000000000000085e+01
3.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.465517633676263642e+01,1.034485866562171452e+01,-3.500238435111309855e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.928000000000000114e+01
3.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.348751873211763552e+01,1.151251520961876551e+01,-3.394173640166300913e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.960000000000000142e+01
3.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.231986112747263462e+01,1.268017281424835119e+01,-3.394172098631633664e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.992000000000000171e+01
3.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.115220352282763372e+01,1.384783041889335209e+01,-3.394172098609228626e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.023999999999999844e+01
3.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.998454591818264703e+01,1.501548802353833878e+01,-3.394172098609191357e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.062999999999999901e+01
3.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.856146321252154507e+01,1.643857815384299670e+01,-4.136636454123658992e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.094999999999999929e+01
3.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.739380560787654417e+01,1.760622833395235176e+01,-3.394182889508733282e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.144000000000000128e+01
3.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.560582990076387944e+01,1.939422207223431371e+01,-5.197299819301118843e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.182000000000000028e+01
4.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.421923649524794087e+01,2.078080381071530169e+01,-4.030596324091810035e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.217999999999999972e+01
4.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.290562169002231485e+01,2.209441649444462996e+01,-3.818446694340778719e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.250000000000000000e+01
4.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.173796408537731395e+01,2.326206985640533631e+01,-3.394178264971951391e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.282000000000000028e+01
4.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.057030648073229884e+01,2.442972746098868697e+01,-3.394172098698849455e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.314000000000000057e+01
4.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.940264887608729794e+01,2.559738506563368787e+01,-3.394172098609229981e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.346999999999999886e+01
4.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.819850197129714786e+01,2.680153303108720309e+01,-3.500238435111269197e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.378999999999999915e+01
4.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.703084436665214696e+01,2.796918957508425407e+01,-3.394173640166300913e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.410999999999999943e+01
4.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.586318676200714606e+01,2.913684717971383975e+01,-3.394172098631633664e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.442999999999999972e+01
4.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.469552915736214516e+01,3.030450478435884065e+01,-3.394172098609228626e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.482000000000000028e+01
4.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.327244645170104320e+01,3.172759491466349857e+01,-4.136636454123658992e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.507999999999999829e+01
5.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.232372464792698707e+01,3.267630292992171803e+01,-2.757784870496343148e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.546000000000000085e+01
5.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.093713124241103429e+01,3.406290906319765099e+01,-4.030560868436019962e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.585000000000000142e+01
5.200000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,5.951404853674993944e+01,3.548599282970709368e+01,-4.136645703331664521e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.624000000000000199e+01
5.300000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,5.809096583108883749e+01,3.690907553538361441e+01,-4.136647245157590487e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.659000000000000341e+01
5.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.681384032600836065e+01,3.818619679781063070e+01,-3.712381899171764800e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.695000000000000284e+01
5.500000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,5.550022552078273463e+01,3.949981266363796095e+01,-3.818442069445516222e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.727000000000000313e+01
5.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.433256791613773373e+01,4.066746602564491297e+01,-3.394178264904733566e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.759000000000000341e+01
5.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.316491031149273283e+01,4.183512363022825298e+01,-3.394172098698848778e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.788000000000000256e+01
5.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.210672060728320076e+01,4.289331015244768963e+01,-3.075973089103035084e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.824000000000000199e+01
5.900000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,5.079310580205757475e+01,4.420693238227062238e+01,-3.818432819946247911e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.859000000000000341e+01
6.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.951598029697709791e+01,4.548405682679564421e+01,-3.712377274276498236e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.895000000000000284e+01
6.100000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,4.820236549175147189e+01,4.679767269266922369e+01,-3.818442069378298398e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.927000000000000313e+01
6.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.703470788710647099e+01,4.796532605467617572e+01,-3.394178264904732889e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.959000000000000341e+01
6.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.586705028246147009e+01,4.913298365925951572e+01,-3.394172098698848778e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.988000000000000256e+01
6.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.480886057825193802e+01,5.019117018147895237e+01,-3.075973089103035084e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.020000000000000284e+01
6.500000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,4.364120297360693712e+01,5.135883096806779946e+01,-3.394167473938012442e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.049000000000000199e+01
6.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.258301326939740505e+01,5.241701749033348534e+01,-3.075973089035819293e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.078000000000000114e+01
6.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.152482356518787299e+01,5.347520719449676818e+01,-3.075968464431816189e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.103999999999999915e+01
6.800000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,4.057610176141381686e+01,5.442392581628072890e+01,-2.757769454858407534e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.122999999999999687e+01
6.900000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,3.988280505865585468e+01,5.511721509434889299e+01,-2.015300474672759967e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.152000000000000313e+01
7.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.882461535444630130e+01,5.617541540508418763e+01,-3.075953048726741694e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.185000000000000142e+01
7.100000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,3.762046844965614412e+01,5.737956655268195760e+01,-3.500233810148788198e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.217000000000000171e+01
7.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.645281084501114321e+01,5.854722309672525427e+01,-3.394173640099081734e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.249000000000000199e+01
7.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.528515324036614231e+01,5.971488070135484350e+01,-3.394172098631632309e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.271999999999999886e+01
7.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.444589933702755502e+01,6.055412505872314455e+01,-2.439575070090643595e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.281000000000000227e+01
7.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.411749563572113431e+01,6.088251391060371276e+01,-9.546324850482088502e-06,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.313000000000000256e+01
7.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.294983803107613340e+01,6.205019591029029158e+01,-3.394136642594926777e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.346000000000000085e+01
7.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.174569112628597978e+01,6.325434387609836762e+01,-3.500238434595955359e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.371000000000000085e+01
7.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.083345862265707282e+01,6.416656789443577225e+01,-2.651709284651863094e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.388000000000000256e+01
7.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.021314052018940899e+01,6.478687751147319318e+01,-1.803166260201228383e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.410000000000000142e+01
8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.941037591699597442e+01,2.058964741786012809e+01,-2.333485610075688193e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.442000000000000171e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.824271831235096997e+01,2.175731562921585649e+01,-3.394156682702432896e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.471000000000000085e+01
8.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.718452860814144145e+01,2.281550215158944894e+01,-3.075973088878980639e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.500000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.612633890393191294e+01,2.387369185575273178e+01,-3.075968464431814157e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.522999999999999687e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.528708500059332920e+01,2.471293939511112470e+01,-2.439570445352212298e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.539000000000000057e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.470325619827081454e+01,2.529676077269759205e+01,-1.697096840495424102e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.571000000000000085e+01
8.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.353559859362581008e+01,2.646443534784852503e+01,-3.394147433494430755e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.590999999999999659e+01
8.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.280581259072269873e+01,2.719420862303790187e+01,-2.121376060225967753e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.607000000000000028e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.222198378840018407e+01,2.777803318252197329e+01,-1.697092215891417950e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.632999999999999829e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.127326198462612794e+01,2.872676559286801634e+01,-2.757749414414826863e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.645000000000000284e+01
9.000000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.083539038288423484e+01,2.916462234547695331e+01,-1.272836118867139156e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.664999999999999858e+01
9.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.010560437998112349e+01,2.989441683347116907e+01,-2.121345229308571709e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.674000000000000199e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.977720067867470632e+01,3.022280886760389151e+01,-9.546278599288939411e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.700000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.882847887490064664e+01,3.117154870248558751e+01,-2.757738623515315431e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.700000000000000000e+01
9.400000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,1.882847887490064664e+01,3.117152112550015985e+01,-4.008068552464875542e-10,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.720000000000000284e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.809869287199751042e+01,3.190132834126979589e+01,-2.121326730623779817e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.728999999999999915e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,1.777028917069111813e+01,3.222972037558748326e+01,-9.546278596599608109e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.735999999999999943e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.751486406967502063e+01,3.248514335510727591e+01,-7.424782299761758645e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.742000000000000171e+01
9.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.729592826880407586e+01,3.270407809528402510e+01,-6.364088101135451275e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.760999999999999943e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.660263156604611368e+01,3.339738858665031529e+01,-2.015269643038405083e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.764999999999999858e+01
1.000000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,1.645667436546549212e+01,3.354332987748087191e+01,-4.242946357270363586e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.764999999999999858e+01
1.010000000000000000e+02,1.000000000000000000e+00,5.000000000000000711e+01,1.645667436546549212e+01,3.354332563459617944e+01,-6.166653982128664465e-11,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.778000000000000114e+01
1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,1.598231346357845162e+01,3.401770032504529695e+01,-1.378862374616446411e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.796999999999999886e+01
1.030000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,1.528901676082048944e+01,3.471100339198385143e+01,-2.015280433781074473e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.796999999999999886e+01
