t,man_mode,MV,MVP,MVI,MVD,MVFF,MVMan,DV,SP,PV
3.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.998454591818264703e+01,1.501548484159449082e+01,-3.075977713707036155e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.060000000000000142e+01
3.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.867093111295700680e+01,1.632910707137119388e+01,-3.818432820013498938e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.098999999999999844e+01
3.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.724784840729591906e+01,1.775219295913028361e+01,-4.136642620284696435e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.133999999999999986e+01
3.600000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,7.597072290221544222e+01,1.902931422160354913e+01,-3.712381899104546975e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.173000000000000043e+01
3.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.454764019655434026e+01,2.045240116985645074e+01,-4.136641078951710441e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.214999999999999858e+01
3.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.301508959045779079e+01,2.198495495800475652e+01,-4.454846254596537744e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.250000000000000000e+01
3.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.173796408537731395e+01,2.326207303848792307e+01,-3.712386523842979628e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.278999999999999915e+01
4.000000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,7.067977438116777478e+01,2.432025637860936484e+01,-3.075977713998300292e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.314000000000000057e+01
4.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.940264887608729794e+01,2.559738824757753761e+01,-3.712366483511425841e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.350000000000000000e+01
4.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.808903407086167192e+01,2.691100411355902011e+01,-3.818442069221466520e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.378999999999999915e+01
4.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.703084436665214696e+01,2.796918639314040789e+01,-3.075979255398535281e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.410999999999999943e+01
4.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.586318676200714606e+01,2.913684717966759408e+01,-3.394167474027632594e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.446999999999999886e+01
4.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.454957195678152004e+01,3.045046622759292632e+01,-3.818437444550251014e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.475999999999999801e+01
4.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.349138225257198798e+01,3.150864850722056687e+01,-3.075979255331320845e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.517000000000000171e+01
4.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.199532094662056636e+01,3.300472254102445646e+01,-4.348764502546217285e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.539999999999999858e+01
4.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.115606704328197907e+01,3.384395735260746108e+01,-2.439588944037078728e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.571999999999999886e+01
4.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.998840943863697817e+01,3.501162450294526707e+01,-3.394158224797222027e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.603999999999999915e+01
5.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.882075183399197726e+01,3.617928210772900854e+01,-3.394172098407588028e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.636999999999999744e+01
5.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.761660492920182008e+01,3.738343007318253086e+01,-3.500238435111266487e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.668999999999999773e+01
5.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.644894732455681918e+01,3.855108661717958540e+01,-3.394173640166300913e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.700999999999999801e+01
5.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.528128971991181828e+01,3.971874422180916753e+01,-3.394172098631633664e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.732999999999999829e+01
5.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.411363211526681027e+01,4.088640182645417553e+01,-3.394172098609228626e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.765999999999999659e+01
5.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.290948521047666020e+01,4.209054979190769075e+01,-3.500238435111269197e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.797999999999999687e+01
5.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.174182760583165930e+01,4.325820633590474529e+01,-3.394173640166300913e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.829999999999999716e+01
5.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.057417000118665840e+01,4.442586394053432741e+01,-3.394172098631633664e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.861999999999999744e+01
5.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.940651239654165039e+01,4.559352154517933542e+01,-3.394172098609228626e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.890999999999999659e+01
5.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.834832269233211832e+01,4.665170806739877207e+01,-3.075973089103033729e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.927000000000000313e+01
6.000000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,4.703470788710647099e+01,4.796533029722172614e+01,-3.818432819946323127e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.959000000000000341e+01
6.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.586705028246147009e+01,4.913298365932117662e+01,-3.394178264770302661e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.985000000000000142e+01
6.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.491832847868740686e+01,5.008169909905338812e+01,-2.757774079686456611e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.007000000000000028e+01
6.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.411556387549397584e+01,5.088445945950086724e+01,-2.333499484246172011e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.049000000000000199e+01
6.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.258301326939740505e+01,5.241703127880307278e+01,-4.454820047924704177e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.061999999999999744e+01
6.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.210865236751038765e+01,5.289136142176081989e+01,-1.378927120416688454e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.103999999999999915e+01
6.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.057610176141381686e+01,5.442394278664792751e+01,-4.454806174269529455e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.129999999999999716e+01
6.700000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,3.962737995763976073e+01,5.537264762025518650e+01,-2.757789494741870727e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.159000000000000341e+01
6.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.856919025343020024e+01,5.643084050620819880e+01,-3.075963839984718147e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.188000000000000256e+01
6.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.751100054922067528e+01,5.748903021046396589e+01,-3.075968464297391383e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.217000000000000171e+01
7.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.645281084501114321e+01,5.854721991467349795e+01,-3.075968464364601076e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.249000000000000199e+01
7.100000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,3.528515324036614231e+01,5.971488070130859427e+01,-3.394167473870796651e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.281000000000000227e+01
7.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.411749563572113431e+01,6.088253830599985150e+01,-3.394172098542012835e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.313000000000000256e+01
7.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.294983803107613340e+01,6.205019591064485240e+01,-3.394172098609227271e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.339000000000000057e+01
7.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.200111622730207728e+01,6.299891135043871770e+01,-2.757774079596838493e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.349000000000000199e+01
7.500000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,3.163622322585050739e+01,6.336378738118395404e+01,-1.060703446221465267e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.381000000000000227e+01
7.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.046856562120550649e+01,6.453146832017634438e+01,-3.394138184219213500e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.410000000000000142e+01
7.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,2.941037591699597442e+01,6.558965484273491597e+01,-3.075973088610125606e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.442000000000000171e+01
7.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,2.824271831235096997e+01,6.675731562932377017e+01,-3.394167473938004988e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.457999999999999829e+01
7.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,2.765888951002848373e+01,6.734112746107865632e+01,-1.697110714508998455e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.481000000000000227e+01
8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.681963560668987157e+01,2.318038878881418086e+01,-2.439550405177563910e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.507000000000000028e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.587091380291581544e+01,2.412911377468623542e+01,-2.757760205224712044e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.539000000000000057e+01
8.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.470325619827081454e+01,2.529677774335767637e+01,-3.394162849065147529e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.567999999999999972e+01
8.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.364506649406128247e+01,2.635496426566960793e+01,-3.075973088968601469e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.571000000000000085e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.353559859362581008e+01,2.646440458881134461e+01,-3.182437153782491793e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.603999999999999915e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.233145168883565646e+01,2.766858331310164232e+01,-3.500193729888963852e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.632999999999999829e+01
8.600000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.127326198462612794e+01,2.872676877512017057e+01,-3.075974630010364661e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.635999999999999943e+01
8.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.116379408419065555e+01,2.883620909824649914e+01,-3.182437154006465092e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.664999999999999858e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.010560437998112349e+01,2.989442637930271474e+01,-3.075928383880728383e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.671000000000000085e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.988666857911017871e+01,3.011333778531706429e+01,-6.364427242347053045e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.684000000000000341e+01
9.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.941230767722313644e+01,3.058770611149310881e+01,-1.378871624518994562e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.700000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.882847887490064664e+01,3.117153809591359703e+01,-1.697081424409316240e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.710000000000000142e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.846358587344908031e+01,3.153642473343122177e+01,-1.060688030225043964e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.728999999999999915e+01
9.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.777028917069111813e+01,3.222973098206698239e+01,-2.015275809468338217e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.732000000000000028e+01
9.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.766082127025564574e+01,3.233918191202734960e+01,-3.182282993146186494e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.735999999999999943e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.751486406967502063e+01,3.248514017302468915e+01,-4.242699711051464409e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.760999999999999943e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.660263156604611368e+01,3.339739495059967567e+01,-2.651664578847035233e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.764999999999999858e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,1.645667436546549212e+01,3.354332987757336326e+01,-4.243038850246579734e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.771000000000000085e+01
9.800000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,1.623773856459454734e+01,3.376226779944730794e+01,-6.364041858008008252e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.781000000000000227e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,1.587284556314297745e+01,3.412716504358316882e+01,-1.060672614452685745e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.796999999999999886e+01
1.000000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,1.528901676082048944e+01,3.471100020994750679e+01,-1.697076799738091925e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.796999999999999886e+01
1.010000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,1.528901676082048944e+01,3.471098323942616304e+01,-2.466513720389281662e-10,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.807000000000000028e+01
1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,1.492412375936892133e+01,3.507588684726472650e+01,-1.060663365379106208e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.828999999999999915e+01
1.030000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,1.412135915617548498e+01,3.587866417857269852e+01,-2.333474818616057252e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.828999999999999915e+01
