t,man_mode,MV,MVP,MVI,MVD,MVFF,MVMan,DV,SP,PV
7.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,1.094679004354689589e+01,8.405323329149418043e+01,-2.333504108491692137e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.932000000000000028e+01
8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.036296124122438123e+01,3.963705572972860836e+01,-1.697095298938346733e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.957999999999999829e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,9.414239437450323322e+00,4.058578814004382451e+01,-2.757749414459635583e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.984000000000000341e+01
8.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,8.465517633676240550e+00,4.153450994397205420e+01,-2.757764829896000735e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,7.881688831353752533e+00,4.211832813966089617e+01,-1.697101465099345891e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.021999999999999886e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,7.078924228160317078e+00,4.292109910668036576e+01,-2.333484068541018572e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.047999999999999687e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,6.130202424386260063e+00,4.386982515320037379e+01,-2.757758663667638063e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.057999999999999829e+01
8.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.765309422934691952e+00,4.423470118409976948e+01,-1.060703445997411669e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.084000000000000341e+01
8.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.816587619160609179e+00,4.518343995824104553e+01,-2.757740165206895534e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.086999999999999744e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.707119718725161661e+00,4.529288346366574558e+01,-3.182390902140512648e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.115999999999999659e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.648930014515631814e+00,4.635110074476820330e+01,-3.075928383813506493e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.118999999999999773e+01
9.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.539462114080158539e+00,4.646054106835698860e+01,-3.182437147285091366e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.118999999999999773e+01
9.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.539462114080158539e+00,4.646053788596609735e+01,-4.625320957346545468e-11,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.125999999999999801e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.284037013064063260e+00,4.671597041157949093e+01,-7.424643555816542886e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.147999999999999687e+01
9.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.481272409870628692e+00,4.751875092483130913e+01,-2.333470193944836663e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.154999999999999716e+01
9.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.225847308854533413e+00,4.777416011612816504e+01,-7.424982699268504450e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.167000000000000171e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.787975707112640977e+00,4.821203702095564836e+01,-1.272806829417194062e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.160999999999999943e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.006911507983587306e+00,4.799308212822121078e+01,6.363795201706842024e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.179999999999999716e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.313614805225625348e+00,4.868640534728582026e+01,-2.015251144465563503e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.179999999999999716e+01
9.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.313614805225625348e+00,4.868638519506726681e+01,-2.928944994487950634e-10,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.184000000000000341e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.167657604644977365e+00,4.883234663800848807e+01,-4.242653464340003064e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.184000000000000341e+01
1.000000000000000000e+02,0.000000000000000000e+00,5.000624859943887657e+01,1.167657604644977365e+00,4.883859099485555788e+01,-6.166228294598523826e-11,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.203000000000000114e+01
1.010000000000000000e+02,0.000000000000000000e+00,4.931546851410775645e+01,4.743609018870155181e-01,4.884112776482467666e+01,-2.015260393628755229e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.200000000000000000e+01
1.020000000000000000e+02,0.000000000000000000e+00,4.942808192726789684e+01,5.838288023224886825e-01,4.884424994324820801e+01,3.181697199218239382e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.215999999999999659e+01
1.030000000000000000e+02,0.000000000000000000e+00,4.884423297268060793e+01,0.000000000000000000e+00,4.884424994324820801e+01,-1.697056759787415989e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,5.213000000000000256e+01
