t,man_mode,MV,MVP,MVI,MVD,MVFF,MVMan,DV,SP,PV
1.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.406941577421298462e+01,9.306192280172116416e-01,-3.500223019630165121e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.673000000000000043e+01
2.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.279229026913250777e+01,2.207746854593986896e+00,-3.712372649448449498e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.701999999999999957e+01
2.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.173410056492296860e+01,3.265930194854169244e+00,-3.075977713796651563e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.733999999999999986e+01
2.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,9.056644296027796770e+01,4.433590981396772435e+00,-3.394167474005226878e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.767000000000000171e+01
2.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.936229605548780341e+01,5.637738946896546643e+00,-3.500238435044092708e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.798999999999999844e+01
2.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.819463845084281672e+01,6.805395490893585198e+00,-3.394173640166262289e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.830999999999999872e+01
2.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.702698084619781582e+01,7.973053095523170875e+00,-3.394172098631633664e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.862999999999999901e+01
2.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.585932324155280071e+01,9.140710700168185099e+00,-3.394172098609228626e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.898999999999999844e+01
2.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.454570843632718891e+01,1.045432974804725745e+01,-3.818437444617464095e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.930999999999999872e+01
2.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.337805083168217379e+01,1.162198311010047469e+01,-3.394178264837517098e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.966000000000000014e+01
2.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.210092532660169695e+01,1.289911179710938427e+01,-3.712371108205043675e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,2.992000000000000171e+01
3.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,8.115220352282763372e+01,1.384782405495940871e+01,-2.757778704268093640e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.023999999999999844e+01
3.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.998454591818264703e+01,1.501548802344584566e+01,-3.394162849333973424e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.057000000000000028e+01
3.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.878039901339248274e+01,1.621963598899186820e+01,-3.500238434976878272e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.092000000000000171e+01
3.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.750327350831200590e+01,1.749676361541449054e+01,-3.712372649672494455e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.144000000000000128e+01
3.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.560582990076387944e+01,1.939422525427065480e+01,-5.515503453344063783e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.162999999999999901e+01
3.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.491253319800591726e+01,2.008748695539963691e+01,-2.015340555291064920e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.204999999999999716e+01
3.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.337998259190935357e+01,2.162006195624488569e+01,-4.454815423835976966e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.243999999999999773e+01
3.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,7.195689988624825162e+01,2.304314148027044240e+01,-4.136651869403123826e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.282000000000000028e+01
3.800000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,7.057030648073229884e+01,2.442973382507678792e+01,-4.030580908745168034e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.314000000000000057e+01
3.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.940264887608729794e+01,2.559738506572618277e+01,-3.394181348108498293e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.346999999999999886e+01
4.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.819850197129714786e+01,2.680153303108720309e+01,-3.500238435245700102e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.378999999999999915e+01
4.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.703084436665214696e+01,2.796918957508425407e+01,-3.394173640166302269e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.410999999999999943e+01
4.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.586318676200714606e+01,2.913684717971383975e+01,-3.394172098631633664e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.442999999999999972e+01
4.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.469552915736214516e+01,3.030450478435884065e+01,-3.394172098609228626e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.475999999999999801e+01
4.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.349138225257198798e+01,3.150865274981236297e+01,-3.500238435111269197e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.500999999999999801e+01
4.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.257914974894308102e+01,3.242087676814976760e+01,-2.651709284651870548e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.521000000000000085e+01
4.600000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,6.184936374603994125e+01,3.315065746761275278e+01,-2.121365269707423619e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.539999999999999858e+01
4.700000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,6.115606704328197907e+01,3.384395310963027015e+01,-2.015291225240709142e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.597999999999999687e+01
4.800000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,5.903968763486292204e+01,3.596037388390514877e+01,-6.151876807151997607e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.636999999999999744e+01
4.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.761660492920182008e+01,3.738343643756352463e+01,-4.136676534316266869e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.665999999999999659e+01
5.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.655841522499229512e+01,3.844161553484651250e+01,-3.075983880585059883e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.697999999999999687e+01
5.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.539075762034728712e+01,3.960927632132745657e+01,-3.394167474094854484e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.724000000000000199e+01
5.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.444203581657320967e+01,4.055799176116758531e+01,-2.757774079529701645e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.765999999999999659e+01
5.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.290948521047666020e+01,4.209055933778548564e+01,-4.454826214287345627e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.795000000000000284e+01
5.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.185129550626710682e+01,4.314873525361793583e+01,-3.075988504539400913e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.817000000000000171e+01
5.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,5.104853090307366870e+01,4.395149243196742361e+01,-2.333504109141433153e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.836999999999999744e+01
5.600000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,5.031874490017055734e+01,4.468127631343589456e+01,-2.121360644946515794e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.865999999999999659e+01
5.700000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,4.926055519596103238e+01,4.573947556358486821e+01,-3.075954590194119291e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.895000000000000284e+01
5.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.820236549175147189e+01,4.679766526793316928e+01,-3.075968464163031629e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.927000000000000313e+01
5.900000000000000000e+01,1.000000000000000000e+00,9.499999999999998579e+01,4.703470788710647099e+01,4.796532605456826559e+01,-3.394167473870793940e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.959000000000000341e+01
6.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.586705028246147009e+01,4.913298365925951572e+01,-3.394172098542012835e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,3.990999999999999659e+01
6.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.469939267781649050e+01,5.030064126390449530e+01,-3.394172098609152054e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.029999999999999716e+01
6.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.327630997215538855e+01,5.172373139420915322e+01,-4.136636454123658992e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.056000000000000227e+01
6.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.232758816838131111e+01,5.267243940946739400e+01,-2.757784870496418704e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.085000000000000142e+01
6.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,4.126939846417177904e+01,5.373063229546662001e+01,-3.075963839917434593e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.120000000000000284e+01
6.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.999227295909130220e+01,5.500776416457352980e+01,-3.712366483309781178e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.152000000000000313e+01
6.600000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,3.882461535444630130e+01,5.617541858732093374e+01,-3.394176723213228341e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.175000000000000000e+01
6.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.798536145110771400e+01,5.701466294464298556e+01,-2.439575070157856676e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.203999999999999915e+01
6.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.692717174689818194e+01,5.807285901269396788e+01,-3.075959215089385854e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.232999999999999829e+01
6.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.586898204268865697e+01,5.913104871699598419e+01,-3.075968464230173559e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.252000000000000313e+01
7.000000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.517568533993066637e+01,5.982433481312033052e+01,-2.015305099344049674e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.281000000000000227e+01
7.100000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.411749563572113431e+01,6.088253512380935462e+01,-3.075953048793880914e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.313000000000000256e+01
7.200000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.294983803107613340e+01,6.205019591059860318e+01,-3.394167473646748305e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.346000000000000085e+01
7.300000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.174569112628597978e+01,6.325434387609837472e+01,-3.500238435044050696e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.367999999999999972e+01
7.400000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,3.094292652309254521e+01,6.405709681201020089e+01,-2.333510275145674295e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.396999999999999886e+01
7.500000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,2.988473681888301670e+01,6.511529394069371790e+01,-3.075957673554717249e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.417000000000000171e+01
7.600000000000000000e+01,1.000000000000000000e+00,9.500000000000001421e+01,2.915495081597988047e+01,6.584507039773448867e+01,-2.121371435689259046e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.442000000000000171e+01
7.700000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,2.824271831235096997e+01,6.675730820454147363e+01,-2.651689244342715361e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.475000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,2.703857140756081989e+01,6.796146359471561027e+01,-3.500227643942905442e-05,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.481000000000000227e+01
7.900000000000000000e+01,1.000000000000000000e+00,9.500000000000000000e+01,2.681963560668987157e+01,6.818037075779903944e+01,-6.364488909558970710e-06,0.000000000000000000e+00,9.500000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.513000000000000256e+01
8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.565197800204487066e+01,2.434805593927531220e+01,-3.394132018147756228e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.539000000000000057e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.470325619827081454e+01,2.529677137946997689e+01,-2.757774079014313267e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.571000000000000085e+01
8.200000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.353559859362581008e+01,2.646443534800268083e+01,-3.394162849266787449e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.593999999999999773e+01
8.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.269634469028722634e+01,2.730367970546347323e+01,-2.439575069956214046e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.615999999999999659e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.189358008709379178e+01,2.810644324785480563e+01,-2.333494859574952439e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.635999999999999943e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.116379408419065555e+01,2.883622712941579280e+01,-2.121360644812159089e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.649000000000000199e+01
8.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.068943318230361328e+01,2.931058060662844866e+01,-1.378893206161176570e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.667999999999999972e+01
8.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.999613647954565110e+01,3.000388367325869154e+01,-2.015280434229176925e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.671000000000000085e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.988666857911017871e+01,3.011333460317281663e+01,-3.182282993818344407e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.700000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.882847887490064664e+01,3.117155188438319158e+01,-3.075928383656673939e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.707000000000000028e+01
9.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.857305377388455270e+01,3.142695365120605544e+01,-7.425090607367419794e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.732000000000000028e+01
9.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.766082127025564574e+01,3.233920524643639283e+01,-2.651669204100771899e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.732000000000000028e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.766082127025564574e+01,3.233917873012974553e+01,-3.853908364581762115e-10,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.735999999999999943e+01
9.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.751486406967502063e+01,3.248514017297844703e+01,-4.242653465683581125e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.760999999999999943e+01
9.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.660263156604611368e+01,3.339739495059967567e+01,-2.651664578779822830e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.764999999999999858e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,1.645667436546549212e+01,3.354332987757336326e+01,-4.243038850246570417e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.764999999999999858e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,1.645667436546549212e+01,3.354332563459617944e+01,-6.166788410455591241e-11,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.771000000000000085e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.623773856459454734e+01,3.376226779938563993e+01,-6.363980191020178236e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.784000000000000341e+01
9.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.576337766270750507e+01,3.423663612600873307e+01,-1.378871623869254731e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.793999999999999773e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.539848466125596183e+01,3.460152594557808925e+01,-1.060683405396916451e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.796999999999999886e+01
1.000000000000000000e+02,0.000000000000000000e+00,4.997230157172063514e+01,1.528901676082048944e+01,3.468328799304440224e+01,-3.182144253681809755e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.796999999999999886e+01
1.010000000000000000e+02,0.000000000000000000e+00,5.005406680128495367e+01,1.528901676082048944e+01,3.476505004051071523e+01,-4.624895268838388478e-11,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.807000000000000028e+01
1.020000000000000000e+02,0.000000000000000000e+00,4.976897387919758842e+01,1.492412375936892133e+01,3.484486072646232202e+01,-1.060663365087843426e-05,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.815999999999999659e+01
1.030000000000000000e+02,0.000000000000000000e+00,4.951862569898877098e+01,1.459572005806252726e+01,3.492291518705068398e+01,-9.546124440892323479e-06,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.215999999999999659e+01,4.818999999999999773e+01
